# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	143308
#@/user_id	77f2e777-e85d-43ee-9e5e-1824289d1c44
ban yuan yu er 	半圓魚兒	c=1 d=1 t=1329
ban yue 	半月	c=0 d=0.1 t=135925
ban yun 	搬運	c=5 d=1 t=73722
ban zhu chi lao hu 	扮豬吃老虎	c=1 d=1 t=5977
ban zhu ren 	班主任	c=2 d=1.92774 t=62634
ban zhuan 	搬磚	c=1 d=1 t=76789
ban zhuan 	板磚	c=2 d=1 t=76788
ban zi 	板子	c=4 d=1 t=113949
ban zou 	伴奏	c=2 d=1.0435 t=142805
ban zou 	搬走	c=2 d=1 t=102205
bang 	傍	c=2 d=1 t=129440
bang 	幫	c=23 d=1.01345 t=129721
bang 	棒	c=2 d=1 t=84627
bang 	磅	c=1 d=1 t=38902
bang 	綁	c=7 d=0.173584 t=135053
bang 	邦	c=1 d=1 t=35553
bang bang 	棒棒	c=6 d=1 t=124021
bang bu liao 	幫不了	c=2 d=1.00001 t=18702
bang da 	棒打	c=1 d=1 t=51375
bang dan 	榜單	c=4 d=1 t=103568
bang dao 	幫到	c=1 d=1 t=51188
bang dao mang 	幫倒忙	c=1 d=1 t=52391
bang ding 	綁定	c=3 d=1 t=8635
bang ge mang 	幫個忙	c=1 d=1 t=140618
bang jia 	綁架	c=0 d=0.1 t=67253
bang jia ren 	綁架人	c=1 d=1 t=67254
bang lao po 	幫老婆	c=1 d=1 t=6172
bang lian 	邦聯	c=0 d=0.1 t=20397
bang lian ti zhi 	邦聯體制	c=1 d=1 t=20398
bang mang 	幫忙	c=17 d=1 t=138018
bang ni 	幫你	c=9 d=1 t=142309
bang ni men 	幫你們	c=1 d=1 t=54624
bang pai 	幫派	c=1 d=1 t=107615
bang qiu 	棒球	c=1 d=1 t=64220
bang shou 	幫手	c=2 d=1.99501 t=134662
bang ta 	幫他	c=1 d=1 t=64536
bang ta 	幫她	c=1 d=0.1 t=140310
bang ta men 	幫他們	c=3 d=1 t=36280
bang wo 	幫我	c=5 d=1.21762 t=142915
bang xiong 	幫兇	c=1 d=1 t=128640
bang yang 	榜樣	c=1 d=1 t=35241
bang yi qi 	綁一起	c=1 d=1 t=135054
bang zhe 	幫着	c=2 d=1 t=26945
bang zhu 	幫主	c=1 d=1 t=63107
bang zhu 	幫助	c=12 d=1 t=142385
bang zi 	棒子	c=2 d=1 t=129604
bao 	保	c=1 d=1 t=53197
bao 	包	c=29 d=0.268747 t=135637
bao 	堡	c=4 d=1 t=110295
bao 	報	c=16 d=1 t=119733
bao 	寶	c=6 d=1 t=123020
bao 	抱	c=1 d=1 t=27280
bao 	暴	c=2 d=1 t=46127
bao 	爆	c=8 d=1.00004 t=135505
bao 	飽	c=4 d=1 t=110298
bao an 	保安	c=3 d=1 t=114668
bao an 	報案	c=2 d=1 t=120588
bao bao 	包包	c=85 d=1.01246 t=140572
bao bao 	堡堡	c=1 d=1 t=87073
bao bao 	寶寶	c=29 d=2.27301 t=142892
bao bao 	抱抱	c=6 d=1 t=116637
bao bao 	飽飽	c=1 d=1 t=89261
bao bao xian 	寶寶先	c=1 d=1 t=37527
bao bei 	報備	c=3 d=1 t=99124
bao bei 	寶貝	c=39 d=1 t=142192
bao bei er 	寶貝兒	c=12 d=1.0246 t=87112
bao bei lao po 	寶貝老婆	c=1 d=1 t=132824
bao bi 	包庇	c=1 d=1 t=133958
bao bi 	暴斃	c=0 d=0.1 t=22442
bao bu zhu 	保不住	c=1 d=1 t=14681
bao cai 	包菜	c=1 d=1 t=3442
bao cang huo xin 	包藏禍心	c=1 d=1 t=50332
bao chi 	保持	c=17 d=1 t=132550
bao chi bao zhu 	包吃包住	c=1 d=1 t=17492
bao chou 	報仇	c=2 d=1 t=130109
bao chou 	報酬	c=1 d=1 t=48346
bao cun 	保存	c=1 d=1 t=68273
bao cun qi 	保存期	c=1 d=1 t=123624
bao cuo 	報錯	c=1 d=1 t=99522
bao da 	暴打	c=1 d=1 t=27297
bao da liao 	爆大料	c=1 d=1 t=133927
bao da tui 	報大腿	c=1 d=1 t=28204
bao dao 	報道	c=23 d=1.00001 t=98377
bao de liao 	爆的料	c=1 d=1 t=58880
bao di 	保底	c=1 d=1 t=63737
bao die 	暴跌	c=2 d=1 t=115172
bao ding 	保定	c=1 d=1 t=125736
bao dong 	暴動	c=5 d=1 t=106668
bao fa 	爆發	c=5 d=1 t=86596
bao fan 	飽飯	c=1 d=0.1 t=72844
bao fei 	報廢	c=1 d=1 t=95089
bao feng 	暴風	c=0 d=0.1 t=35783
bao feng cheng 	暴風城	c=4 d=1.94176 t=60806
bao fu 	報復	c=3 d=1 t=106455
bao fu 	暴富	c=1 d=1 t=65630
bao gao 	報告	c=29 d=0.1 t=140521
bao gao li 	報告裏	c=1 d=1 t=52147
bao gao shang 	報告上	c=1 d=1 t=102048
bao ge 	報個	c=1 d=1 t=117492
bao ge li 	寶格力	c=2 d=1 t=142398
bao gong 	保供	c=2 d=1 t=41225
bao guo 	包裹	c=13 d=2.89639 t=135875
bao han 	包含	c=2 d=1.81058 t=142657
bao han zai 	包含在	c=1 d=1 t=12670
bao he 	飽和	c=1 d=1 t=97771
bao hu 	保護	c=15 d=1 t=111994
bao hu ban 	保護版	c=1 d=1 t=73979
bao hu hao 	保護好	c=1 d=1 t=48430
bao hu lv 	保護率	c=3 d=2.59374 t=51902
bao hu qi 	保護期	c=1 d=1 t=61897
bao hu san 	保護傘	c=1 d=1 t=56194
bao hu ta 	保護他	c=1 d=1 t=38488
bao ji 	包機	c=1 d=1 t=5780
bao ji 	暴擊	c=1 d=1 t=61275
bao jia dan 	報價單	c=1 d=1 t=125847
bao jian 	保健	c=0 d=0.1 t=136326
bao jian pin 	保健品	c=2 d=1.01145 t=75413
bao jian yang sheng 	保健養生	c=1 d=1 t=136327
bao jiang 	包漿	c=1 d=1 t=129760
bao jiang 	褒獎	c=1 d=1 t=36401
bao jiao zi 	包餃子	c=2 d=1.99005 t=55465
bao jie 	保潔	c=1 d=1 t=96531
bao jin 	抱進	c=1 d=1 t=4856
bao jing 	報警	c=9 d=1.11418 t=126640
bao ju hua 	爆菊花	c=1 d=1 t=83701
bao ku 	寶庫	c=4 d=1.85642 t=62001
bao kuo 	包括	c=7 d=1 t=39620
bao lan se 	寶藍色	c=2 d=1.00517 t=14001
bao le 	報了	c=1 d=1 t=119797
bao le 	爆了	c=1 d=1 t=95977
bao le 	飽了	c=2 d=1 t=96198
bao lei 	堡壘	c=1 d=1 t=133454
bao lei 	暴雷	c=2 d=1 t=76795
bao lei 	爆雷	c=1 d=1 t=90791
bao leng 	爆冷	c=1 d=1 t=80353
bao li 	包裏	c=2 d=1 t=131551
bao li 	暴力	c=6 d=0.1 t=103623
bao liao 	爆料	c=4 d=1.00647 t=94577
bao liu 	保留	c=7 d=1 t=135605
bao lu 	暴露	c=18 d=1 t=138428
bao lu le 	暴露了	c=1 d=1 t=6547
bao ma 	寶馬	c=3 d=1 t=114328
bao man 	爆滿	c=1 d=1 t=24750
bao mi 	保密	c=1 d=1 t=93566
bao mi 	苞米	c=4 d=1 t=137476
bao mi dan wei 	保密單位	c=1 d=1 t=91259
bao mi hua 	爆米花	c=2 d=1 t=90010
bao ming 	保命	c=3 d=1 t=48282
bao ming 	報名	c=5 d=1 t=126715
bao pi 	報批	c=1 d=1 t=135504
bao piao 	保票	c=1 d=1 t=93619
bao qian 	抱歉	c=3 d=1 t=114563
bao qian wu shang 	抱歉誤傷	c=1 d=1 t=19633
bao rong 	包容	c=3 d=1.99005 t=116363
bao she 	報社	c=1 d=1 t=61227
bao shi 	寶石	c=3 d=1 t=76540
bao shi 	暴食	c=2 d=1.15107 t=9380
bao shi jie 	保時捷	c=1 d=1 t=111883
bao shi lan 	寶石藍	c=1 d=1 t=386
bao shou 	保守	c=1 d=0.1 t=87914
bao shou gu ji 	保守估計	c=1 d=1 t=87915
bao shui 	報稅	c=10 d=1.0205 t=99512
bao tou 	爆頭	c=2 d=1 t=81535
bao tu 	暴徒	c=1 d=1 t=27092
bao tuan 	抱團	c=2 d=1 t=51452
bao wei 	保衛	c=3 d=1.00163 t=129422
bao wei 	包圍	c=1 d=1 t=117265
bao wei ju 	保衛局	c=1 d=1 t=128600
bao wei zhan 	保衛戰	c=1 d=1 t=137792
bao xian 	保險	c=20 d=1 t=140228
bao xian 	保鮮	c=1 d=1 t=91045
bao xian gong si 	保險公司	c=5 d=1.94649 t=125488
bao xian xiang 	保險箱	c=1 d=1 t=1884
bao xiang 	寶箱	c=7 d=1 t=30177
bao xiao 	報效	c=1 d=1 t=41201
bao xiao 	報銷	c=2 d=0.1 t=106924
bao xiao zu guo 	報銷祖國	c=1 d=1 t=106925
bao xiu 	報修	c=2 d=1.95123 t=118251
bao xue 	暴雪	c=1 d=1 t=58334
bao yang 	保養	c=1 d=1 t=131167
bao you 	包郵	c=2 d=1 t=104733
bao you 	抱有	c=5 d=1.9802 t=81758
bao you qu 	包郵區	c=1 d=1 t=60370
bao yu 	暴雨	c=1 d=1 t=104928
bao yu 	鮑魚	c=1 d=1 t=111462
bao yuan 	抱怨	c=4 d=1 t=92246
bao yuan ji ju 	抱怨幾句	c=1 d=1 t=7109
bao yuan le 	報遠了	c=1 d=1 t=17645
bao zha 	爆炸	c=7 d=1.00411 t=130501
bao zhang 	保障	c=4 d=0.1 t=111652
bao zhang 	暴漲	c=1 d=1 t=92093
bao zhen 	保真	c=1 d=1 t=101624
bao zheng 	保證	c=7 d=0.1 t=129321
bao zheng shu 	保證書	c=1 d=1 t=20274
bao zhi 	保值	c=1 d=1.05123 t=70393
bao zhi 	報紙	c=3 d=1 t=116341
bao zhi lv 	保值率	c=1 d=1 t=70394
bao zhi qi 	保質期	c=1 d=1 t=102185
bao zhi yuan 	報志願	c=1 d=1 t=91360
bao zhong 	保重	c=0 d=0.1 t=21356
bao zhou 	堡粥	c=9 d=1 t=139339
bao zhou 	寶舟	c=1 d=1 t=45130
bao zhu 	保住	c=4 d=1 t=115927
bao zhuang 	包裝	c=5 d=1 t=112901
bao zhuang cheng 	包裝成	c=1 d=1 t=29773
bao zhuang shang 	包裝上	c=2 d=1 t=90925
bao zi 	包子	c=89 d=0.1 t=134259
bei 	倍	c=4 d=1 t=119357
bei 	備	c=3 d=2.65492 t=84829
bei 	北	c=9 d=1.96951 t=121815
bei 	唄	c=63 d=1.00745 t=133078
bei 	悲	c=0 d=0.1 t=92510
bei 	盃	c=4 d=1 t=120197
bei 	背	c=7 d=1 t=102621
bei 	被	c=360 d=1.00012 t=141345
bei 	貝	c=3 d=0.1 t=138411
bei 	輩	c=1 d=1 t=83858
bei ai 	悲哀	c=1 d=1 t=79539
bei an 	備案	c=2 d=1.0802 t=129734
bei an hao 	備案號	c=1 d=1 t=129735
bei bao 	背包	c=2 d=1 t=124951
bei bie ren 	被別人	c=1 d=1 t=19215
bei bo hui 	被駁回	c=1 d=1 t=19973
bei bu 	被捕	c=3 d=1 t=119294
bei can 	悲慘	c=1 d=1 t=142473
bei cha 	被查	c=1 d=1 t=30127
bei chu 	輩出	c=1 d=1 t=104434
bei da 	北大	c=12 d=1 t=142959
bei da 	被打	c=6 d=1 t=77982
bei da bai 	被打敗	c=1 d=1 t=44659
bei dai he 	北戴河	c=1 d=1 t=126733
bei dang cheng 	被當成	c=1 d=1 t=57482
bei dao hao 	被盜號	c=2 d=1 t=129589
bei de 	背的	c=3 d=1.87372 t=58137
bei di 	背地	c=1 d=1 t=109487
bei di li 	背地裏	c=1 d=1 t=5955
bei di ren 	被敵人	c=1 d=1 t=36575
bei ding shang 	被盯上	c=1 d=1 t=130964
bei dou 	北斗	c=2 d=1 t=70254
bei dou xi tong 	北斗系統	c=1 d=1 t=34971
bei er 	倍兒	c=4 d=0.1 t=121494
bei er 	輩兒	c=1 d=1 t=88106
bei er jing 	倍兒晶	c=2 d=1.99501 t=40576
bei fa 	被罰	c=1 d=1.00032 t=13860
bei fa kuan 	被罰款	c=1 d=1 t=13861
bei fa xian 	被發現	c=2 d=1 t=119784
bei fang 	北方	c=7 d=1 t=96697
bei fang ren 	北方人	c=1 d=1 t=74672
bei fen 	備份	c=2 d=1 t=110637
bei feng 	北風	c=0 d=0.1 t=1731
bei feng 	被封	c=3 d=0.121654 t=94670
bei feng hao 	被封號	c=1 d=0.1 t=134260
bei feng kong 	被封控	c=1 d=1 t=13721
bei feng le 	被封了	c=1 d=1 t=94365
bei feng men 	被封門	c=1 d=1 t=17374
bei feng sha 	被封殺	c=1 d=0.1 t=140760
bei feng sha le 	被封殺了	c=1 d=1 t=140761
bei feng xing 	北風行	c=1 d=1 t=1732
bei gao 	被告	c=1 d=1 t=75155
bei guai 	被拐	c=1 d=1 t=106143
bei guai mai 	被拐賣	c=1 d=0.197045 t=105715
bei guai mai dao 	被拐賣到	c=1 d=1 t=105710
bei guai mai qian 	被拐賣前	c=1 d=1 t=105716
bei guan 	悲觀	c=3 d=1 t=15869
bei guo 	背鍋	c=4 d=1 t=139425
bei hai 	被害	c=2 d=1 t=133026
bei hai dao 	北海道	c=1 d=1 t=1871
bei hang 	北航	c=3 d=1 t=121791
bei hou 	背後	c=6 d=1 t=79326
bei huang 	備荒	c=0 d=0.1 t=82525
bei ji 	北極	c=1 d=1 t=140500
bei ji luo 	被擊落	c=1 d=1 t=96562
bei ji ta 	貝吉他	c=2 d=1.98511 t=138415
bei ji xing 	北極星	c=3 d=2.96546 t=126375
bei jia er 	貝加爾	c=3 d=1.06861 t=116121
bei jiang zhi 	被降職	c=1 d=1 t=64079
bei jing 	北京	c=78 d=1 t=143116
bei jing 	背景	c=14 d=1 t=127120
bei jing hou 	北京後	c=1 d=1 t=59297
bei jing ren 	北京人	c=6 d=1 t=139541
bei jing shi jian 	北京時間	c=1 d=1 t=142278
bei jing wai shi li 	被境外勢力	c=1 d=1 t=28067
bei ju 	悲劇	c=4 d=1.98511 t=126892
bei ju 	被拒	c=2 d=1 t=103149
bei ju bao 	被舉報	c=1 d=1 t=21560
bei ka 	北卡	c=1 d=1 t=137975
bei kao 	背靠	c=0 d=0.1 t=67923
bei kao bei 	背靠背	c=5 d=1 t=67924
bei ke 	貝殼	c=1 d=1 t=126729
bei keng le 	被坑了	c=1 d=1 t=2219
bei kong zhi 	被控制	c=1 d=1 t=92195
bei li gong 	北理工	c=2 d=1.98511 t=121819
bei lu 	北路	c=1 d=1 t=86440
bei mei 	北美	c=8 d=1 t=132117
bei mei guo 	被美國	c=1 d=1 t=108631
bei mian 	背面	c=1 d=1 t=11250
bei mu 	貝母	c=2 d=1.09005 t=117776
bei mu xiang lian 	貝母項鍊	c=1 d=1 t=117777
bei ni 	被你	c=2 d=1 t=136388
bei ni xiao zi 	被你小子	c=1 d=1 t=111068
bei ning 	貝寧	c=0 d=0.1 t=134834
bei nve ku 	被虐哭	c=1 d=1 t=12460
bei ou 	北歐	c=2 d=1 t=79928
bei pan 	背叛	c=1 d=1 t=129989
bei pian 	被騙	c=6 d=1 t=133385
bei pian le 	被騙了	c=1 d=1 t=133930
bei piao 	北漂	c=1 d=1 t=72340
bei ping 	北平	c=1 d=1 t=82121
bei ping bi 	被屏蔽	c=1 d=1 t=30523
bei po 	被迫	c=6 d=1 t=30082
bei qu 	北區	c=1 d=1 t=1626
bei ren 	被人	c=9 d=1.00213 t=115636
bei sha 	被殺	c=1 d=1 t=77790
bei shan 	被刪	c=0 d=0.1 t=19866
bei shan le 	被刪了	c=1 d=1 t=19867
bei shang 	北上	c=1 d=1 t=44543
bei shang 	悲傷	c=0 d=0.1 t=121995
bei shang 	背上	c=1 d=1 t=109825
bei shou ge 	被收割	c=1 d=1 t=66744
bei shu 	倍數	c=1 d=1 t=126995
bei shu 	背書	c=4 d=1 t=131888
bei shui 	被誰	c=3 d=1 t=54819
bei shuo dong le 	被說動了	c=1 d=1 t=138783
bei si wang 	被死亡	c=1 d=1 t=117930
bei song 	背誦	c=1 d=1 t=121921
bei su qing feng 	悲酥清風	c=1 d=1 t=92511
bei suo 	被鎖	c=1 d=1 t=139139
bei ta 	被他	c=3 d=1 t=40820
bei tai 	備胎	c=2 d=1 t=110692
bei tiao xi 	被調戲	c=1 d=1 t=19651
bei tou 	背頭	c=1 d=1 t=127736
bei tou 	被偷	c=1 d=1 t=87086
bei wo 	被我	c=1 d=1 t=79900
bei wo 	被窩	c=7 d=1 t=122878
bei wo er 	被窩兒	c=1 d=1 t=4857
bei wu shang 	被誤傷	c=1 d=1 t=35505
bei xi 	北溪	c=2 d=1 t=96600
bei ya huai 	被壓壞	c=1 d=1 t=6509
bei yang shui shi 	北洋水師	c=1 d=1 t=17402
bei yong 	備用	c=1 d=1 t=84926
bei yu ming 	貝聿銘	c=1 d=1 t=136518
bei yue 	北約	c=8 d=1 t=137134
bei zha 	被炸	c=1 d=1 t=85925
bei zhai 	背債	c=1 d=1 t=23053
bei zhan 	備戰	c=0 d=0.1 t=82525
bei zhan bei huang 	備戰備荒	c=1 d=1 t=82526
bei zhe 	備着	c=1 d=1 t=84832
bei zhe 	背着	c=2 d=1 t=23059
bei zhi 	被指	c=1 d=1 t=124131
bei zhi jie 	被肢解	c=1 d=1 t=24498
bei zhu 	備註	c=4 d=1 t=106317
bei zhua 	被抓	c=9 d=1 t=127787
bei zhua le 	被抓了	c=1 d=1 t=125057
bei zi 	杯子	c=2 d=0.1 t=87168
bei zi 	被子	c=1 d=1 t=142104
bei zi shang 	杯子上	c=1 d=1 t=87169
bei zun zhong 	被尊重	c=1 d=1 t=137456
ben 	奔	c=3 d=1 t=125442
ben 	本	c=19 d=1 t=119945
ben 	笨	c=1 d=1 t=2195
ben ben 	本本	c=1 d=0.1 t=46303
ben chi 	奔馳	c=2 d=1 t=132519
ben ci 	本次	c=1 d=1 t=134773
ben dan 	笨蛋	c=1 d=1 t=138425
ben dan wei 	本單位	c=1 d=1 t=13497
ben di 	本地	c=7 d=1 t=123874
ben di bao shang 	本地寶上	c=1 d=1 t=85399
ben di hua 	本地化	c=1 d=1 t=141545
ben di ren 	本地人	c=4 d=1 t=77769
ben di wang luo 	本地網絡	c=1 d=1 t=103466
ben hang 	本行	c=0 d=0.1 t=75254
ben jie 	本屆	c=1 d=1 t=35465
ben jin 	本金	c=1 d=1 t=104425
ben jiu 	本就	c=3 d=1 t=87560
ben jiu shi 	本就是	c=1 d=1 t=13191
ben ke 	本科	c=8 d=1 t=139287
ben ke sheng 	本科生	c=3 d=1 t=132438
ben lai 	本來	c=60 d=1 t=139967
ben lai hai shuo 	本來還說	c=1 d=1 t=84810
ben lai jiu shi 	本來就是	c=1 d=1 t=28647
ben lai shuo 	本來說	c=1 d=1 t=84798
ben lun 	本輪	c=1 d=1 t=109419
ben ming nian 	本命年	c=2 d=1 t=105506
ben mo xing 	本模型	c=1 d=1 t=26674
ben neng 	本能	c=2 d=1 t=114016
ben qian 	本錢	c=1 d=1 t=51085
ben qun 	本羣	c=13 d=1.00017 t=141215
ben ren 	本人	c=4 d=1 t=84007
ben shen 	本身	c=20 d=1.60653 t=141956
ben shi 	本事	c=9 d=1 t=130339
ben ti 	本體	c=1 d=1 t=66356
ben tiao 	本條	c=1 d=1 t=94302
ben tu 	本土	c=6 d=1 t=93242
ben tu hua 	本土化	c=1 d=1 t=59905
ben xing 	本性	c=1 d=1 t=108895
ben yi 	本意	c=1 d=1 t=68677
ben zhe 	本着	c=1 d=1 t=105496
ben zhi 	本質	c=8 d=1.25924 t=107613
ben zhi qu bie 	本質區別	c=1 d=1 t=90300
ben zhi shang 	本質上	c=1 d=0.220633 t=51812
ben zhi shang jiang 	本質上講	c=1 d=1 t=51813
ben zhu 	笨豬	c=1 d=1 t=43545
ben zou 	奔走	c=1 d=1 t=84780
beng 	崩	c=8 d=1 t=127042
beng 	蹦	c=1 d=1 t=96775
beng chu 	蹦出	c=1 d=0.1 t=131933
beng chu ge 	蹦出個	c=1 d=1 t=131934
beng chu lai 	蹦出來	c=4 d=1 t=110017
beng da 	蹦達	c=2 d=0.1 t=108545
beng da duo jiu 	蹦達多久	c=1 d=1 t=108546
beng dai 	繃帶	c=0 d=0.1 t=6290
beng dai ren 	繃帶人	c=1 d=1 t=6291
beng diao 	崩掉	c=2 d=1 t=80885
beng jin 	繃緊	c=2 d=1 t=80879
beng kui 	崩潰	c=5 d=0.1 t=139116
beng kui zhi hou 	崩潰之後	c=1 d=1 t=129510
beng la 	崩啦	c=1 d=1 t=97796
beng le 	崩了	c=9 d=1 t=134729
beng le 	泵了	c=1 d=1 t=1036
beng pan 	崩盤	c=1 d=0.1 t=135593
beng pan le 	崩盤了	c=1 d=1 t=135594
beng si 	崩死	c=1 d=1 t=109139
beng ta 	崩塌	c=1 d=1 t=111162
beng zhu 	繃住	c=1 d=1 t=33605
bi 	壁	c=1 d=1 t=98497
bi 	幣	c=3 d=1 t=136980
bi 	彼	c=3 d=2.94099 t=138395
bi 	必	c=4 d=1 t=139104
bi 	比	c=182 d=1.80322 t=142502
bi 	畢	c=1 d=1 t=137628
bi 	筆	c=3 d=0.1 t=111730
bi 	逼	c=4 d=1 t=104776
bi bai 	必敗	c=1 d=1 t=138509
bi bei 	必備	c=1 d=1 t=110522
bi bi 	比比	c=1 d=0.1 t=139444
bi bi dao dao 	比比道道	c=1 d=1 t=139445
bi bi feng tou 	避避風頭	c=1 d=1 t=119526
bi bu guo 	比不過	c=2 d=1 t=134441
bi bu shang 	比不上	c=6 d=1.00013 t=114156
bi cheng 	必成	c=1 d=1 t=123229
bi chu lai 	逼出來	c=1 d=1 t=64404
bi da ge la si 	畢達哥拉斯	c=1 d=1 t=111521
bi de 	彼得	c=1 d=1 t=139243
bi de guo 	比得過	c=1 d=1 t=130245
bi de liao 	比得了	c=2 d=1 t=106300
bi diao 	斃掉	c=1 d=1 t=97414
bi dou yan 	鼻竇炎	c=2 d=1.97531 t=141529
bi dui 	比對	c=3 d=1.94176 t=6208
bi e huang 	比鵝黃	c=1 d=1 t=12762
bi fan 	必反	c=1 d=1 t=17855
bi guan 	閉關	c=1 d=1 t=120852
bi guan le 	閉關了	c=1 d=1 t=44824
bi he 	閉合	c=2 d=1.98511 t=96741
bi huan 	閉環	c=1 d=1 t=73671
bi ji 	逼急	c=2 d=1 t=134479
bi ji ben 	筆記本	c=2 d=1 t=136610
bi jian 	比肩	c=1 d=1 t=96103
bi jiang 	必將	c=1 d=1 t=32904
bi jiao 	比較	c=90 d=1.84803 t=142267
bi jiao can 	比較慘	c=1 d=1 t=105892
bi jiao cha 	比較差	c=1 d=1 t=29173
bi jiao chang 	比較長	c=2 d=1 t=102705
bi jiao du 	比較堵	c=1 d=1 t=120628
bi jiao duo 	比較多	c=4 d=1 t=140491
bi jiao gui 	比較貴	c=1 d=1 t=113507
bi jiao hao 	比較好	c=6 d=1 t=113585
bi jiao he li 	比較合理	c=1 d=1 t=78395
bi jiao kao pu 	比較靠譜	c=1 d=1 t=85364
bi jiao kuai 	比較快	c=2 d=1 t=135884
bi jiao qing xian 	比較清閒	c=1 d=1 t=139773
bi jiao rong yi 	比較容易	c=1 d=1 t=118033
bi jiao shao 	比較少	c=1 d=1 t=89743
bi jiao shen 	比較深	c=2 d=1 t=112071
bi jiao shu 	比較熟	c=1 d=1 t=7630
bi jiao shui 	比較水	c=1 d=1 t=97229
bi jiao you yi si 	比較有意思	c=1 d=1 t=134458
bi jing 	畢竟	c=35 d=1 t=134824
bi jing shi 	畢竟是	c=1 d=1 t=30270
bi kai 	避開	c=2 d=1 t=133831
bi kong 	鼻孔	c=1 d=1.00017 t=23635
bi kong shang 	鼻孔傷	c=1 d=1 t=22365
bi kou bu tan 	閉口不談	c=1 d=1 t=139870
bi lan 	比爛	c=1 d=1 t=56544
bi le 	斃了	c=1 d=1 t=139523
bi li 	比例	c=8 d=1 t=140675
bi li bu gao 	比例不高	c=1 d=1 t=110040
bi li de 	比例的	c=1 d=1 t=126840
bi mai 	必買	c=1 d=1 t=123421
bi mao 	鼻毛	c=1 d=1 t=99438
bi men 	閉門	c=0 d=0.1 t=11016
bi men hui yi 	閉門會議	c=1 d=1 t=11017
bi mian 	避免	c=3 d=1 t=92207
bi mian de 	避免的	c=1 d=1 t=24182
bi ming 	斃命	c=3 d=1 t=70465
bi mu 	閉幕	c=1 d=1 t=44320
bi nan suo 	避難所	c=1 d=1 t=38058
bi ni 	比你	c=14 d=1.00002 t=139880
bi ni 	逼你	c=1 d=1 t=53096
bi pin 	比拼	c=0 d=0.1 t=126983
bi pin le 	比拼了	c=1 d=1 t=126984
bi qi gong yu yi yi 	畢其功於一役	c=1 d=1 t=3453
bi qi lai 	比起來	c=1 d=1 t=77747
bi qiang 	鼻腔	c=1 d=1 t=132660
bi quan 	幣圈	c=1 d=1 t=113219
bi ran 	必然	c=3 d=1 t=138571
bi rang 	避讓	c=0 d=0.1 t=40047
bi rang le 	避讓了	c=1 d=1 t=40048
bi ru 	比如	c=3 d=1 t=88183
bi sai 	比賽	c=7 d=0.1 t=139595
bi shang 	閉上	c=2 d=1 t=110132
bi sheng 	必勝	c=1 d=1 t=70225
bi shi 	鄙視	c=3 d=1 t=108198
bi shou 	匕首	c=1 d=1 t=132136
bi shui 	避稅	c=1 d=1 t=69522
bi ta 	比他	c=5 d=1 t=72145
bi ta men 	比他們	c=1 d=1 t=51195
bi te 	比特	c=0 d=0.1 t=100889
bi te bi 	比特幣	c=4 d=1.97531 t=131099
bi ti 	鼻涕	c=0 d=0.1 t=123183
bi ti pao 	鼻涕泡	c=1 d=1 t=123184
bi tian chao yan yuan 	比天朝演員	c=1 d=1 t=129787
bi wo 	比我	c=8 d=1 t=134526
bi xia qu 	比下去	c=1 d=1 t=5767
bi xian zai 	比現在	c=1 d=1 t=27827
bi xiang xiang zhong 	比想象中	c=1 d=1 t=39584
bi xin 	筆芯	c=1 d=1 t=47128
bi xu 	必須	c=33 d=1.00016 t=137411
bi yan 	閉眼	c=1 d=1 t=136158
bi yan 	鼻炎	c=3 d=2.97521 t=141527
bi yao 	必要	c=6 d=1 t=80182
bi yao de 	必要的	c=1 d=1 t=130399
bi yao shi 	必要時	c=2 d=1 t=125944
bi yao xing 	必要性	c=0 d=0.1 t=7908
bi yao xing le 	必要性了	c=1 d=1 t=7909
bi ye 	畢業	c=6 d=1 t=121959
bi ye hou 	畢業後	c=3 d=1 t=128115
bi ye sheng 	畢業生	c=1 d=1 t=44901
bi yi bi 	比一比	c=4 d=1 t=124520
bi yi shuang fei 	比翼雙飛	c=1 d=1 t=136386
bi yi yan 	閉一眼	c=2 d=1 t=29295
bi you 	庇佑	c=1 d=1 t=62595
bi you 	必有	c=1 d=1 t=134420
bi yun yao 	避孕藥	c=1 d=1 t=59493
bi zhe bian 	比這邊	c=1 d=1 t=22668
bi zhe yan 	閉着眼	c=1 d=1 t=122748
bi zheng chang 	比正常	c=1 d=1 t=131350
bi zhong 	比重	c=1 d=1 t=60046
bi zhong jiu qing 	避重就輕	c=1 d=1 t=67359
bi zi 	鼻子	c=8 d=1 t=127101
bi zu 	鼻祖	c=1 d=1 t=127394
bi zui 	閉嘴	c=5 d=1 t=125385
bian 	便	c=1 d=1 t=49767
bian 	編	c=18 d=1.35391 t=102453
bian 	變	c=36 d=1 t=136563
bian 	貶	c=1 d=1 t=53189
bian 	辨	c=0 d=0.1 t=61335
bian 	辯	c=0 d=0.1 t=44281
bian 	遍	c=5 d=1.05123 t=110721
bian 	邊	c=22 d=1 t=111525
bian bai 	變白	c=1 d=1 t=99439
bian ce 	鞭策	c=1 d=1 t=16675
bian chang 	變長	c=1 d=1 t=101560
bian cheng 	編程	c=3 d=1 t=112543
bian cheng 	變成	c=16 d=0.1 t=129015
bian cheng le 	變成了	c=2 d=1 t=43386
